대명칭,경도,위도
삼화빌딩,126.9418425,37.50537324
4,127.0290835,37.49392404
세명약국,126.9080223,37.4903265
해암빌딩,126.9811669,37.47852395
미스터피자개방화장실,126.9398799,37.55889622
백명트랜티타워,126.948652,37.51274075
경원빌딩,126.9097275,37.51923922
윤영빌딩,126.853508,37.55734439
가야벤처빌딩,126.9122312,37.51992918
정안빌딩개방화장실,127.0670753,37.56467003
영등포시장 지하상가,126.9056541,37.519848
경남빌딩개방화장실,127.0677323,37.56562205
신한빌딩,126.9053585,37.52113626
솔표빌딩,126.9290153,37.51296952
상도래미안 3차아프트상가,126.952988,37.49828579
영보빌딩개방화장실,126.906815,37.55931613
우석빌딩,126.9323782,37.50929257
모래내설롱탕개방화장실,126.9277115,37.57692972
유진빌딩,126.9317553,37.51174708
원광빌딩개방화장실,127.0760212,37.65083677
경남아너스빌상가,126.9029883,37.52324119
영광프라자개방화장실,127.0765689,37.65142282
예향교회개방화장실,126.9367176,37.58396629
영등포푸르지오상가,126.9053145,37.51246885
에이스테크노타워,126.841407,37.56726866
삼부프라자개방화장실,127.0769608,37.64924789
미광세탁소건물,126.8993663,37.52975808
그린코아개방화장실,127.0770254,37.64993566
별정우체국개방화장실,126.953029,37.5460156
시동아상가,126.9790484,37.48877396
규수당개방화장실,126.9197835,37.5532606
법률센터,127.0135217,37.49614371
두타빌빌딩A동개방화장실,127.0763922,37.65001496
오성빌딩,126.9108289,37.52359668
두타빌빌딩B동개방화장실,127.0763672,37.6490662
경성빌딩,126.9364032,37.51289019
서평빌딩개방화장실,126.9263993,37.56009769
남전빌딩,126.981562,37.48390344
풍림VIP개방화장실,126.9521479,37.54612348
북부농협월계지점개방화장실,127.0595355,37.62168901
양우화인텔,126.9043202,37.52083103
강남빌딩,127.0286251,37.48494132
한흥빌딩,126.9076397,37.52500971
신협건물,126.9385131,37.50475165
증산종합시장개방화장실,126.905056,37.58139394
삼성생명,126.981406,37.47965302
그린빌딩개방화장실,126.910349,37.60534316
진홍빌딩,126.9783072,37.48175855
인정병원개방화장실,126.9163779,37.58649813
신동아리커파크상가,126.9460955,37.50820321
아침뜨락빌딩개방화장실,126.9105364,37.5562484
보라매산스위트,126.9237703,37.49064415
대방빌딩,126.9299207,37.4999288
동양빌딩,127.0268953,37.49248825
동작경희병원,126.9358778,37.50251144
(쌍영자동차(주)화물터미널,127.0354019,37.46261273
동광교회,126.9350225,37.50195473
중외제약,126.9044173,37.48570646
서대문종합사회복지관개방화장실,126.9201478,37.57150988
우리은행대방동지점,126.9321711,37.5119947
신선설농탕개방화장실,126.9391234,37.55864299
도원빌딩개방화장실,126.9461602,37.53931146
영등포케이티빌딩,126.9070469,37.5181026
종로1번가빌딩개방화장실,126.9851295,37.56880788
창천교회개방화장실,126.9377754,37.55917891
현대자동차정비,126.9438548,37.50509197
자동차산업회관,127.0205458,37.49485631
흥정빌딩,127.0127436,37.48759689
그랜드빌딩개방화장실,126.9360058,37.55509477
대림산업(주) 외교센터,127.0294865,37.48330834
트레벨오피스텔,127.1295111,37.53732902
우진빌딩,127.0200927,37.5103994
강동빌딩,127.1268563,37.53793612
15,126.9949402,37.48277875
원불교서울회관,126.963376,37.50965626
충정빌딩개방화장실,126.9654679,37.56648733
삼라마이다스개방화장실,126.9032874,37.56623471
약사회관,127.0053731,37.4825841
문화콘텐츠개방화장실,126.8896648,37.58037173
진앙제약사옥,127.0094852,37.48393838
대신빌딩,126.8883929,37.49475687
갈암태영데리시앙루브,127.0243762,37.50278766
정우빌딩,127.0126817,37.48243216
유한양행,126.9336359,37.51262843
한독병원,126.9088675,37.49124608
한국피자헛(주)개방화장실,126.9462766,37.55704704
우성빌딩,126.9094354,37.52485856
피어리스개방화장실,126.9650861,37.56286
동작하나님의교회,126.9211598,37.49947721
SK브로드밴드개방화장실,126.9407717,37.55665333
대한투자신탁증권,126.9091634,37.49168277
중원코아빌딩개방화장실,127.0775732,37.65179465
오성프라자개방화장실,127.0777914,37.65051228
서울시립청소년직업체험센터,126.9034142,37.52519801
중계중흥빌딩개방화장실,127.0760107,37.65053279
삼성생명,126.9049392,37.523737
태경빌딩개방화장실,127.0770613,37.65194992
영등포선거관리사무소,126.9049515,37.52346568
그랑디오피스텔개방화장실,127.0576451,37.62897174
홍우빌딩,126.9312843,37.52082767
수유3동주민센터,127.0231162,37.63874135
롯데캐슬아이비,126.9319063,37.52016807
정우빌디,127.012683,37.48243322
삼성쉐르빌,126.9234269,37.49154842
번2동 주민센터,127.0387799,37.63238964
서울은행빌딩,126.9307953,37.52005899
번1동주민센터,127.0289126,37.63794552
제일빌딩,126.9094025,37.52579621
하나프라자개방화장실,127.0749093,37.6505047
인따르시아,126.9093072,37.52605614
청학산업(주)개방화장실,126.8754373,37.52400968
대한성서공회빌딩,127.0317318,37.48460891
중앙대학교병원,126.9608793,37.50695018
수동빌딩,126.9354575,37.5125621
고려아카데미2개방화장실,126.947726,37.54041555
민들레영토개방화장실,126.9388694,37.55838828
우리빌딩,126.9336605,37.49898139
삼창빌딩개방화장실,126.9626325,37.56051397
진선미웨딩홀,126.9037848,37.51910227
재흥빌딩개방화장실,127.0676742,37.56144914
삼구상가,126.905784,37.52016759
제일은행영등포지점,126.90462,37.52124122
장우빌딩개방화장실,127.0620912,37.64829
국빈웨딩홀,126.9045663,37.52190981
롯데리아구산점개방화장실,126.9176424,37.61083147
효원빌딩,127.1193519,37.49313171
보암빌딩개방화장실,126.9196687,37.6255941
금잔디빌라,126.9356736,37.49437786
버거킹이대점개방화장실,126.9459541,37.55822222
영진빌딩,126.9227708,37.504689
마포문화센터개방화장실,126.9455343,37.54981123
나라빌딩,127.028253,37.4956157
팬텍빌딩개방화장실,126.8899176,37.57412057
연세동문회관개방화장실,126.9425097,37.56270797
유창빌딩,126.9758789,37.48365029
영보웨딩홀개방화장실,126.9165914,37.56889627
비전빌딩개방화장실,127.07772,37.55450842
가든예식장,126.9286261,37.52010561
경희의료원개방화장실,127.0517221,37.59361388
동작하이퍼마트,126.9074169,37.48843528
세인빌딩개방화장실,126.9873217,37.57064124
영남빌딩,126.9019079,37.5197929
교보증권,126.9302833,37.51972587
KFC대학로점개방화장실,127.0023184,37.58183714
KFC종로점개방화장실,126.9872243,37.56998567
호성빌딩신관,126.929532,37.52025084
성진프라자개방화장실,127.0911948,37.53494403
정곡빌딩,126.9295011,37.52053525
저동B/D,126.9897382,37.56473952
한국투자증권,126.9300446,37.5219674
태평빌딩,126.9770249,37.56281946
대신증권,126.9287373,37.52125588
아크로폴리스,126.9201576,37.53010277
민들레영토개방화장실,126.9862297,37.56434556
극동브이아이피빌딩,126.9204362,37.52963396
증권센터빌딩,126.9276079,37.51897017
춘태빌딩개방화장실,127.0601424,37.59043818
동북빌딩,126.929024,37.51963265
신신코아빌딩,126.8609277,37.52228998
동성빌딩,127.1088619,37.51452736
대한빌딩,126.9260584,37.52403629
롯데리아화곡시장점,126.8378419,37.53461956
삼성역,127.0633092,37.50891784
대륭드림타워,126.8412773,37.5666795
전자신문사빌딩,126.9131598,37.52126901
강림빌딩,126.8378075,37.55806452
카보드동우빌딩,126.9100176,37.52288429
구의현대2단지종합상가개방화장실,127.0965212,37.53809492
와룡빌딩,127.1081516,37.51431162
한진해운빌딩,126.9254562,37.52347224
한국노총중앙근로자복지센터,126.9270857,37.52190969
청계벽산상가 120동,127.0326858,37.56329791
백상빌딩,126.9266638,37.52167491
대신빌딩개방화장실,127.0797084,37.6021675
우정빌딩,126.9329111,37.51942578
좋은교회개방화장실,127.0904552,37.53624838
두일빌딩,126.9305207,37.51952225
여의도스포츠센터,126.9284335,37.5195101
현대자동차개방화장실,127.0585764,37.59433151
유창빌딩,126.9296101,37.51933952
멍석갈비개방화장실,127.0828893,37.52884358
신반포상가,126.9947146,37.5054023
영산강개방화장실,127.0852537,37.53639332
개화치안센터,126.803207,37.57480058
불광역,126.9300159,37.61020283
방산상가A동개방화장실,127.0012594,37.56876625
금강빌딩,126.9206679,37.52856822
와이엔오피스텔개방화장실,127.0919725,37.53860006
한화빌딩개방화장실,126.978639,37.56422302
진흥빌딩,126.9112681,37.52217783
우리벤처타운,126.8413869,37.56697208
홍국생명,126.9132892,37.5210602
영재빌딩,126.9031753,37.46444266
신도림동,126.8908198,37.50947489
안국역,126.9857885,37.57668302
새한벤천월드,126.8984265,37.45862987
혜화역,127.0018605,37.58236917
화곡1동주민센터,126.8415733,37.53057557
버거킹(종로점)개방화장실,126.9881137,37.56992029
성남빌딩,126.9061961,37.51832362
맥도날드(종로2가점)개방화장실,126.9868347,37.56991284
성은교회개방화장실,127.0679393,37.59916056
증권예탁원,126.9285244,37.52141208
삼환상가,126.9044558,37.52925474
등촌2동주민센터,126.8624762,37.54271276
동일빌딩,126.9102954,37.52061873
미주빌딩개방화장실,126.9242013,37.60111472
(주)서일빌딩,127.0796431,37.50772019
섬유센터,127.0606683,37.50770893
돌곶이역,127.0568148,37.61076523
미래에셋타워,127.0656326,37.50927531
갈현베르빌개방화장실,126.9170384,37.61213823
청석빌딩,127.1222976,37.4967408
원조마포왕갈비개방화장실,126.9439936,37.53990647
방산상가B동개방화장실,127.0003071,37.56871858
상아빌딩,126.9339053,37.51838794
동국빌딩개방화장실,127.0959295,37.59838156
진주상가,126.931957,37.51886177
하늘바람빌딩,126.8686533,37.55158081
백광빌딩,126.9126514,37.52250047
리빙프라자,126.8688604,37.5493096
일진빌딩,126.9940241,37.56280183
대우증권,126.9297233,37.52226719
재능빌딩,126.9791614,37.5654443
한사랑교회,126.8595523,37.51459896
청량리역,127.0455,37.58035314
현승빌딩,126.873957,37.51874783
석계역,127.0657995,37.61502135
삼환까뮤빌딩(본관),126.9169533,37.52781185
일품정개방화장실,127.0665011,37.54609141
대림빌딩,126.9172798,37.5274284
세꼬시회타운개방화장실,127.0706165,37.54769471
광복회관,126.9168349,37.52716265
두방창조개방화장실,127.0694996,37.54264434
바다빌딩개방화장실,126.9984785,37.56927677
아쟈빌딩,126.9055832,37.51909276
영풍빌딩개방화장실,126.9823387,37.56953764
남서울빌딩,126.9059919,37.51828046
한섬빌딩,126.9187998,37.52948285
마패개방화장실,127.0707916,37.54203843
태원빌딩,127.1076784,37.51409272
신송센타빌딩,126.9255877,37.52309551
올림픽프라자중심상가,127.1326381,37.51559419
신화빌딩,126.9206698,37.52831968
신한은행영등포지점,126.9050937,37.51875878
경희궁의아침개방화장실,126.9724322,37.57361372
광장시장1층청과부개방화장실,126.9989608,37.57015885
호성빌딩,126.9292777,37.52047997
광장시장3층동관부개방화장실,126.9995448,37.5700039
대성빌딩,126.8391788,37.54185686
전국자동차운전전문학원연합회관,126.9045337,37.52838314
금호역,127.0155572,37.54836355
(주)서울렉스호텔,126.9809347,37.55874008
태창타,127.120271,37.52801804
송암빌딩,127.126585,37.51164689
목동프라자,126.8821186,37.53764557
서울역,126.970497,37.5557785
한국맥도널드송정역,126.8097115,37.56181414
2,127.0367522,37.50073353
엔프리빌,126.9146437,37.51676078
등촌1동주민센터,126.8589178,37.55588037
푸르지오상가,126.9045472,37.51038704
에쉐르,126.9060003,37.51806345
맥도날드(관훈점)개방화장실,126.9843846,37.57257034
동서빌딩,126.9029276,37.51845295
유진식당개방화장실,127.0676391,37.5415197
대흥빌딩,126.9087048,37.51888223
하나은행개방화장실,126.9982352,37.56923688
국민은행영등포지점,126.9068375,37.51922685
고려빌딩,126.9311348,37.5196028
번3동주민센터,127.0465555,37.62594238
경도빌딩,126.9314434,37.51930871
수유2동주민센터,127.0198885,37.64468861
양재SK허브프리모,127.0343391,37.48528098
쌍마빌딩,126.9276734,37.5242757
현대해상화재보험(주),126.9822574,37.56233584
한국증권금융,126.9293398,37.52164368
홍덕빌딩,126.9811707,37.55754549
뚝도시장2번,127.0539539,37.53810396
교원공제회관,126.9259041,37.5218299
골드바베큐,127.076131,37.53380869
외교빌딩,126.9308915,37.5198319
수유1동주민센터,127.0171581,37.63344904
중앙빌딩,126.9291823,37.52079462
롯데리아목동점,126.8640402,37.53255688
MBC방송센터,127.0802357,37.50911371
초우마을개방화장실,127.0560271,37.58950409
알리안츠타워,126.9277609,37.51879875
서울위생치과병원개방화장실,127.0635868,37.58896508
KT을지지점,127.0042665,37.56639377
효성교회,126.9983174,37.48660758
HSBC빌딩,126.9730571,37.56017003
한샘빌딩,126.9868056,37.49797353
정우빌딩개방화장실,127.0801543,37.55788838
대림아파트상가,127.0109013,37.51477572
정남빌딩,127.0125181,37.49388782
광장시장3층광장직물부개방화장실,126.9989746,37.56997768
희정빌딩,127.0104053,37.50070372
민도빌딩개방화장실,127.0863893,37.53761946
브라운스톤서초,127.0183327,37.49465876
독도참치개방화장실,127.0910136,37.55045244
트윈타워,127.0439961,37.47696917
화천기계공업(주),126.9996223,37.47904679
삼호물산,127.044374,37.47766948
행복웨딩문화원부페개방화장실,126.9958384,37.56139708
장학재단빌딩,127.0119772,37.4996154
롯데리아충무로점개방화장실,126.9957036,37.561378
시네마정동개방화장실,126.9698964,37.56820017
충정빌딩,127.0179416,37.51086539
신민상호저축은행개방화장실,126.9903173,37.56135592
유원호텔,127.012782,37.48524651
엠 플라자,126.9851446,37.56266076
명정빌딩,127.0108842,37.48451664
MIES빌딩,126.9759277,37.5640975
화인빌딩,127.0171037,37.51448441
가든플레이스개방화장실,126.9715885,37.57071345
무지개아파트상가,127.027499,37.48849456
4.19도서관개방화장실,126.967876,37.56753356
2002노래방개방화장실,127.0825362,37.56844855
성지빌딩,126.9922884,37.49061199
술이술술개방화장실,127.0889857,37.55849032
가든궁개방화장실,127.107507,37.54751283
미샤빌딩,127.0107034,37.49132684
장순루개방화장실,127.1077836,37.54781636
대동빌딩,127.026414,37.49955517
팔미낙지한마리수제비개방화장실,127.0886645,37.55561726
한울빌딩,127.0131212,37.49753257
문창빌딩,127.0111714,37.48538863
